zipcode,office,official,phones,emails,website
92399,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
96003,Governor of California,Gavin Newsom,['(916) 445-2841'],,
96003,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
96003,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
96003,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
96003,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
96003,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
96003,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
96003,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
96003,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91205,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91205,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91205,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91205,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91205,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91205,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91205,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91205,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91205,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90275,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90275,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90275,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90275,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90275,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90275,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90275,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90275,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90275,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92656,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92656,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92656,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92656,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92656,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92656,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92656,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92656,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92656,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90025,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90025,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90025,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90025,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90025,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90025,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90025,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90025,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90025,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92612,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92612,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92612,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92612,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92612,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92612,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92612,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92612,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92612,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91016,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91016,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91016,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91016,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91016,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91016,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91016,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91016,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91016,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92019,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92019,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92019,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92019,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92019,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92019,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92019,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92019,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92019,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95628,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95628,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95628,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95628,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95628,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95628,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95628,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95628,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95628,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95695,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95695,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95695,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95695,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95695,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95695,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95695,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95695,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95695,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95624,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95624,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95624,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95624,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95624,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95624,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95624,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95624,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95624,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92530,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92530,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92530,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92530,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92530,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92530,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92530,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92530,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92530,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91104,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91104,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91104,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91104,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91104,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91104,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91104,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91104,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91104,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92505,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92505,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92505,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92505,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92505,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92505,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92505,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92505,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92505,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90802,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90802,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90802,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90802,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90802,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90802,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90802,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90802,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90802,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90802,Long Beach Mayor,Tony Thurmond,['(916) 319-0800'],,
90802,Long Beach City Prosecutor,Fiona Ma,['(916) 653-2995'],,
90802,Long Beach City Attorney,Xavier Becerra,['(916) 445-9555'],,
90802,Long Beach City Auditor,Betty T. Yee,['(916) 445-2636'],,
90031,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90031,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90031,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90031,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90031,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90031,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90031,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90031,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90031,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90031,Los Angeles City Attorney,Tony Thurmond,['(916) 319-0800'],,
90031,Los Angeles City Controller,Fiona Ma,['(916) 653-2995'],,
90031,Los Angeles Mayor,Xavier Becerra,['(916) 445-9555'],,
93955,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93955,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93955,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93955,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93955,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93955,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93955,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93955,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93955,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90605,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90605,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90605,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90605,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90605,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90605,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90605,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90605,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90605,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90059,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90059,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90059,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90059,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90059,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90059,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90059,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90059,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90059,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95901,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95901,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95901,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95901,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95901,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95901,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95901,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95901,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95901,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91776,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91776,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91776,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91776,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91776,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91776,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91776,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91776,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91776,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
94403,Governor of California,Gavin Newsom,['(916) 445-2841'],,
94403,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
94403,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
94403,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
94403,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
94403,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
94403,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
94403,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
94403,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92869,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92869,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92869,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92869,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92869,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92869,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92869,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92869,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92869,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92706,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92706,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92706,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92706,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92706,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92706,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92706,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92706,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92706,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90604,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90604,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90604,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90604,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90604,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90604,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90604,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90604,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90604,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95129,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95129,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95129,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95129,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95129,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95129,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95129,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95129,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95129,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95129,San Jose Mayor,Tony Thurmond,['(916) 319-0800'],,
93446,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93446,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93446,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93446,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93446,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93446,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93446,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93446,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93446,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92008,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92008,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92008,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92008,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92008,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92008,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92008,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92008,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92008,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
93705,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93705,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93705,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93705,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93705,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93705,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93705,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93705,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93705,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95821,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95821,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95821,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95821,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95821,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95821,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95821,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95821,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95821,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
91311,Governor of California,Gavin Newsom,['(916) 445-2841'],,
91311,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
91311,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
91311,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
91311,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
91311,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
91311,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
91311,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
91311,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
93534,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93534,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93534,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93534,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93534,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93534,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93534,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93534,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93534,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95404,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95404,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95404,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95404,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95404,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95404,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95404,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95404,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95404,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
95991,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95991,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95991,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95991,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95991,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95991,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95991,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95991,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95991,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92672,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92672,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92672,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92672,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92672,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92672,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92672,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92672,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92672,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92122,Governor of California,Gavin Newsom,['(916) 445-2841'],,
92122,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
92122,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
92122,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
92122,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
92122,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
92122,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
92122,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
92122,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
92122,San Diego Mayor,Tony Thurmond,['(916) 319-0800'],,
92122,San Diego City Attorney,Fiona Ma,['(916) 653-2995'],,
95838,Governor of California,Gavin Newsom,['(916) 445-2841'],,
95838,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
95838,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
95838,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
95838,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
95838,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
95838,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
95838,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
95838,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90505,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90505,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90505,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90505,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90505,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90505,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90505,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90505,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90505,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
93001,Governor of California,Gavin Newsom,['(916) 445-2841'],,
93001,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
93001,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
93001,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
93001,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
93001,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
93001,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
93001,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
93001,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
90036,Governor of California,Gavin Newsom,['(916) 445-2841'],,
90036,Lieutenant Governor of California,Eleni Kounalakis,['(916) 445-8994'],,
90036,CA Supreme Court Justice,Mariano-Florentino Cuéllar,['(415) 865-7000'],,
90036,CA State Superintendent of Public Instruction,Goodwin H. Liu,['(415) 865-7000'],,
90036,CA State Treasurer,Carol A. Corrigan,['(415) 865-7000'],,
90036,CA Attorney General,Tani G. Cantil-Sakauye,['(415) 865-7000'],,
90036,CA State Controller,Joshua P. Groban,['(415) 865-7000'],,
90036,CA Insurance Commissioner,Ming W. Chin,['(415) 865-7000'],,
90036,CA Secretary of State,Leondra R. Kruger,['(415) 865-7000'],,
